name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
O'Reillys,59,-112.038803,40.754836,CO2,34,Culex tarsalis,08/19/25 4:15 PM,,378
Nibley Golf Course,221,-111.872716,40.710398,GRVD,34,Culex pipiens,08/19/25 4:16 PM,1,6
Nibley Golf Course,221,-111.872716,40.710398,GRVD,34,Culex tarsalis,08/19/25 4:16 PM,,1
Graystone Church,222,-111.859296,40.710842,GRVD,34,Culex pipiens,08/19/25 4:16 PM,,6
Stratford Ward,223,-111.847231,40.715254,GRVD,34,Culex pipiens,08/19/25 4:16 PM,,17
Stratford Ward,223,-111.847231,40.715254,GRVD,34,Culex tarsalis,08/19/25 4:16 PM,,1
Fire Station 3,220,-111.860128,40.722358,GRVD,34,Culex pipiens,08/19/25 4:16 PM,1,15
Fire Station 3,220,-111.860128,40.722358,GRVD,34,Culex tarsalis,08/19/25 4:16 PM,2,1
Downington Ave,211,-111.857223,40.730895,GRVD,34,Culex pipiens,08/19/25 4:16 PM,9,15
Fire Station 5,215,-111.861323,40.750031,GRVD,34,Culex pipiens,08/19/25 4:16 PM,,4
Tracy Aviary,207,-111.875491,40.742217,GRVD,34,Culex pipiens,08/19/25 4:16 PM,2,35
Fire Station 8,213,-111.891203,40.740865,GRVD,34,Culex pipiens,08/19/25 4:16 PM,4,14
Fire Station 8,213,-111.891203,40.740865,GRVD,34,Culex tarsalis,08/19/25 4:16 PM,1,1
700 S 200 W,230,-111.898097,40.752834,GRVD,34,Culex pipiens,08/19/25 4:16 PM,5,8
Fire Station 6,231,-111.918378,40.752326,GRVD,34,Culex pipiens,08/19/25 4:16 PM,1,14
Hogle Zoo,209,-111.813278,40.749919,CO2,34,Culex pipiens,08/21/25 3:16 PM,,65
Fire Station 2,214,-111.89899,40.776333,CO2,34,Culex pipiens,08/21/25 3:16 PM,,4
Fire Station 13,218,-111.822666,40.723648,CO2,34,Culex pipiens,08/21/25 3:16 PM,,10
Fire Station 4,219,-111.864795,40.781594,CO2,34,Culex pipiens,08/21/25 3:16 PM,,41
1700 E Church,224,-111.841969,40.729523,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,27
1700 E Church,224,-111.841969,40.729523,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
White Church,225,-111.837254,40.738721,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,32
Hogle Zoo,209,-111.813278,40.749919,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,13
Hogle Zoo,209,-111.813278,40.749919,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,1
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,23
Fire Station 13,218,-111.822666,40.723648,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,14
Canyon Rim Church,226,-111.806695,40.705864,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,9
Rose Park Church,227,-111.9258517,40.7930466,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,13
Fire Station 2,214,-111.89899,40.776333,GRVD,34,Culex pipiens,08/21/25 3:16 PM,2,25
Fire Station 2,214,-111.89899,40.776333,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Fire Station 4,219,-111.864795,40.781594,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,17
Fire Station 4,219,-111.864795,40.781594,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Fire Station 1,212,-111.876123,40.764295,GRVD,34,Culex pipiens,08/21/25 3:16 PM,6,10
Fire Station 1,212,-111.876123,40.764295,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Senior Center,228,-111.861971,40.764297,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,18
Senior Center,228,-111.861971,40.764297,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,2,2
1700 E Church,224,-111.841969,40.729523,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,27
1700 E Church,224,-111.841969,40.729523,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
White Church,225,-111.837254,40.738721,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,32
Hogle Zoo,209,-111.813278,40.749919,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,13
Hogle Zoo,209,-111.813278,40.749919,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,1
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,23
Fire Station 13,218,-111.822666,40.723648,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,14
Canyon Rim Church,226,-111.806695,40.705864,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,9
Rose Park Church,227,-111.9258517,40.7930466,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,13
Fire Station 2,214,-111.89899,40.776333,GRVD,34,Culex pipiens,08/21/25 3:16 PM,2,25
Fire Station 2,214,-111.89899,40.776333,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Fire Station 4,219,-111.864795,40.781594,GRVD,34,Culex pipiens,08/21/25 3:16 PM,1,17
Fire Station 4,219,-111.864795,40.781594,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Fire Station 1,212,-111.876123,40.764295,GRVD,34,Culex pipiens,08/21/25 3:16 PM,6,10
Fire Station 1,212,-111.876123,40.764295,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,1,
Senior Center,228,-111.861971,40.764297,GRVD,34,Culex pipiens,08/21/25 3:16 PM,,18
Senior Center,228,-111.861971,40.764297,GRVD,34,Culex tarsalis,08/21/25 3:16 PM,2,2
Audubon,52,-112.114005,40.826291,CO2,34,Culex pipiens,08/21/25 3:17 PM,,55
Audubon,52,-112.114005,40.826291,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,557
Avocet,51,-112.122441,40.794842,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,612
South Saratoga,50,-112.109041,40.784374,CO2,34,Culex pipiens,08/21/25 3:17 PM,,93
South Saratoga,50,-112.109041,40.784374,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,717
Inland Sea,35,-112.101481,40.816002,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,886
Jade,53,-112.069104,40.824112,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,147
Prison,61,-112.084522,40.800948,CO2,34,Culex pipiens,08/21/25 3:17 PM,,37
Prison,61,-112.084522,40.800948,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,4607
Goat Farm,54,-112.063284,40.787677,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,86
Noggin,65,-112.059,40.81327,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,18
Runway,66,-112.074051,40.841498,CO2,34,Culex pipiens,08/21/25 3:17 PM,,470
Runway,66,-112.074051,40.841498,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1701
Elephant Island,62,-112.049517,40.852033,CO2,34,Culex pipiens,08/21/25 3:17 PM,,150
Elephant Island,62,-112.049517,40.852033,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2735
Bird Reclamation,28,-112.050242,40.802139,CO2,34,Culex pipiens,08/21/25 3:17 PM,,155
Bird Reclamation,28,-112.050242,40.802139,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,3988
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1
Harrison,26,-112.031522,40.830952,CO2,34,Culex pipiens,08/21/25 3:17 PM,,171
Harrison,26,-112.031522,40.830952,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1499
Ambassador,27,-112.029156,40.846014,CO2,34,Culex pipiens,08/21/25 3:17 PM,,52
Ambassador,27,-112.029156,40.846014,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1320
Lakefront,57,-112.023355,40.86989,CO2,34,Culex pipiens,08/21/25 3:17 PM,,131
Lakefront,57,-112.023355,40.86989,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,3752
Power Pole Road,23,-112.015109,40.822043,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,287
Blackhawk,24,-112.016928,40.806671,CO2,34,Culex pipiens,08/21/25 3:17 PM,,314
Blackhawk,24,-112.016928,40.806671,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2313
Goggin,25,-112.012101,40.793303,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,5969
Rudy,4,-112.003105,40.844458,CO2,34,Culex pipiens,08/21/25 3:17 PM,,460
Rudy,4,-112.003105,40.844458,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,3074
Train Tracks,58,-112.003557,40.754243,CO2,34,Culex pipiens,08/21/25 3:17 PM,,408
Train Tracks,58,-112.003557,40.754243,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2728
Blue Lake,22,-111.986131,40.829946,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,20
Northpoint,56,-111.982075,40.845859,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2353
New State,63,-111.981345,40.871167,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,4106
Wingpointe,34,-111.97708,40.771529,CO2,34,Culex pipiens,08/21/25 3:17 PM,,583
Wingpointe,34,-111.97708,40.771529,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2640
Drechsel,9,-111.970167,40.841775,CO2,34,Culex pipiens,08/21/25 3:17 PM,,1291
Drechsel,9,-111.970167,40.841775,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,5305
KETO Pumps,60,-111.967566,40.747503,CO2,34,Culex pipiens,08/21/25 3:17 PM,,151
KETO Pumps,60,-111.967566,40.747503,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,93
SLCMAD Facility,64,-111.955752,40.816544,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,493
Hinckley,3,-111.953357,40.84209,CO2,34,Culex pipiens,08/21/25 3:17 PM,,7
Hinckley,3,-111.953357,40.84209,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,203
ATV,29,-111.944005,40.826462,CO2,34,Culex pipiens,08/21/25 3:17 PM,,74
ATV,29,-111.944005,40.826462,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,938
RAC Soccer,1,-111.942333,40.815674,CO2,34,Culex pipiens,08/21/25 3:17 PM,,24
RAC Soccer,1,-111.942333,40.815674,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1355
Rose Park Golf Course,31,-111.937342,40.80014,CO2,34,Culex pipiens,08/21/25 3:17 PM,,19
Rose Park Golf Course,31,-111.937342,40.80014,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,240
Glendale Golf Course,33,-111.931808,40.727647,CO2,34,Culex pipiens,08/21/25 3:17 PM,,119
Glendale Golf Course,33,-111.931808,40.727647,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,328
Fair Park,32,-111.920029,40.772369,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,3
Deseret Nursery,37,-112.029477,40.740352,CO2,34,Culex pipiens,08/21/25 3:17 PM,,1273
Deseret Nursery,37,-112.029477,40.740352,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,2366
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,34,Culex pipiens,08/21/25 3:17 PM,,100
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1492
Frontage Corral,49,-112.083321,40.768911,CO2,34,Culex pipiens,08/21/25 3:17 PM,,6
Frontage Corral,49,-112.083321,40.768911,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,9
O'Reillys,59,-112.038803,40.754836,CO2,34,Culex pipiens,08/21/25 3:17 PM,,273
O'Reillys,59,-112.038803,40.754836,CO2,34,Culex tarsalis,08/21/25 3:17 PM,,1992
