name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Runway,66,-112.074051,40.841498,CO2,28,Culex pipiens,07/08/25 5:36 PM,,196
Runway,66,-112.074051,40.841498,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,2776
Elephant Island,62,-112.049517,40.852033,CO2,28,Culex pipiens,07/08/25 5:36 PM,,109
Elephant Island,62,-112.049517,40.852033,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,3973
Bird Reclamation,28,-112.050242,40.802139,CO2,28,Culex pipiens,07/08/25 5:36 PM,,52
Bird Reclamation,28,-112.050242,40.802139,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,1819
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,28,Culex pipiens,07/08/25 5:36 PM,,145
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,1140
Harrison,26,-112.031522,40.830952,CO2,28,Culex pipiens,07/08/25 5:36 PM,,15
Harrison,26,-112.031522,40.830952,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,938
Ambassador,27,-112.029156,40.846014,CO2,28,Culex pipiens,07/08/25 5:36 PM,,69
Ambassador,27,-112.029156,40.846014,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,4013
Lakefront,57,-112.023355,40.86989,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,4405
Power Pole Road,23,-112.015109,40.822043,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,909
Blackhawk,24,-112.016928,40.806671,CO2,28,Culex pipiens,07/08/25 5:36 PM,,77
Blackhawk,24,-112.016928,40.806671,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,1068
Goggin,25,-112.012101,40.793303,CO2,28,Culex pipiens,07/08/25 5:36 PM,,132
Goggin,25,-112.012101,40.793303,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,3070
Rudy,4,-112.003105,40.844458,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,364
Train Tracks,58,-112.003557,40.754243,CO2,28,Culex pipiens,07/08/25 5:36 PM,,49
Train Tracks,58,-112.003557,40.754243,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,3293
Blue Lake,22,-111.986131,40.829946,CO2,28,Culex pipiens,07/08/25 5:36 PM,,49
Blue Lake,22,-111.986131,40.829946,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,976
Northpoint,56,-111.982075,40.845859,CO2,28,Culex pipiens,07/08/25 5:36 PM,,22
Northpoint,56,-111.982075,40.845859,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,722
New State,63,-111.981345,40.871167,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,531
Wingpointe,34,-111.97708,40.771529,CO2,28,Culex pipiens,07/08/25 5:36 PM,,634
Wingpointe,34,-111.97708,40.771529,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,604
Drechsel,9,-111.970167,40.841775,CO2,28,Culex pipiens,07/08/25 5:36 PM,,3
Drechsel,9,-111.970167,40.841775,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,773
KETO Pumps,60,-111.967566,40.747503,CO2,28,Culex pipiens,07/08/25 5:36 PM,,48
KETO Pumps,60,-111.967566,40.747503,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,109
SLCMAD Facility,64,-111.955752,40.816544,CO2,28,Culex pipiens,07/08/25 5:36 PM,,6
SLCMAD Facility,64,-111.955752,40.816544,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,293
Hinckley,3,-111.953357,40.84209,CO2,28,Culex pipiens,07/08/25 5:36 PM,,13
Hinckley,3,-111.953357,40.84209,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,323
ATV,29,-111.944005,40.826462,CO2,28,Culex pipiens,07/08/25 5:36 PM,,55
ATV,29,-111.944005,40.826462,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,585
RAC Soccer,1,-111.942333,40.815674,CO2,28,Culex pipiens,07/08/25 5:36 PM,,148
RAC Soccer,1,-111.942333,40.815674,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,1866
Rose Park Golf Course,31,-111.937342,40.80014,CO2,28,Culex pipiens,07/08/25 5:36 PM,,23
Rose Park Golf Course,31,-111.937342,40.80014,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,258
Glendale Golf Course,33,-111.931808,40.727647,CO2,28,Culex pipiens,07/08/25 5:36 PM,,154
Glendale Golf Course,33,-111.931808,40.727647,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,79
Fair Park,32,-111.920029,40.772369,CO2,28,Culex pipiens,07/08/25 5:36 PM,,4
Fair Park,32,-111.920029,40.772369,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,15
Deseret Nursery,37,-112.029477,40.740352,CO2,28,Culex pipiens,07/08/25 5:36 PM,,343
Deseret Nursery,37,-112.029477,40.740352,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,1161
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,28,Culex pipiens,07/08/25 5:36 PM,,13
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,304
Frontage Corral,49,-112.083321,40.768911,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,128
O'Reillys,59,-112.038803,40.754836,CO2,28,Culex pipiens,07/08/25 5:36 PM,,3
O'Reillys,59,-112.038803,40.754836,CO2,28,Culex tarsalis,07/08/25 5:36 PM,,18
Nibley Golf Course,221,-111.872716,40.710398,GRVD,28,Culex pipiens,07/08/25 5:36 PM,1,27
Graystone Church,222,-111.859296,40.710842,GRVD,28,Culex pipiens,07/08/25 5:36 PM,2,28
Stratford Ward,223,-111.847231,40.715254,GRVD,28,Culex pipiens,07/08/25 5:36 PM,,77
Fire Station 3,220,-111.860128,40.722358,GRVD,28,Culex pipiens,07/08/25 5:36 PM,4,20
Downington Ave,211,-111.857223,40.730895,GRVD,28,Culex pipiens,07/08/25 5:36 PM,2,68
Downington Ave,211,-111.857223,40.730895,GRVD,28,Culex tarsalis,07/08/25 5:36 PM,,2
Fire Station 5,215,-111.861323,40.750031,GRVD,28,Culex pipiens,07/08/25 5:36 PM,,13
Tracy Aviary,207,-111.875491,40.742217,GRVD,28,Culex pipiens,07/08/25 5:36 PM,2,91
300 E Church,229,-111.883171,40.729612,GRVD,28,Culex pipiens,07/08/25 5:36 PM,1,42
Fire Station 8,213,-111.891203,40.740865,GRVD,28,Culex pipiens,07/08/25 5:36 PM,16,34
700 S 200 W,230,-111.898097,40.752834,GRVD,28,Culex pipiens,07/08/25 5:36 PM,73,34
Fire Station 6,231,-111.918378,40.752326,GRVD,28,Culex pipiens,07/08/25 5:36 PM,,20
Hogle Zoo,209,-111.813278,40.749919,CO2,28,Culex pipiens,07/11/25 7:22 AM,,11
Hogle Zoo,209,-111.813278,40.749919,CO2,28,Culex tarsalis,07/11/25 7:22 AM,,38
Fire Station 2,214,-111.89899,40.776333,CO2,28,Culex pipiens,07/11/25 7:22 AM,,2
Fire Station 2,214,-111.89899,40.776333,CO2,28,Culex tarsalis,07/11/25 7:22 AM,,1
Fire Station 13,218,-111.822666,40.723648,CO2,28,Culex pipiens,07/11/25 7:22 AM,,19
Fire Station 13,218,-111.822666,40.723648,CO2,28,Culex tarsalis,07/11/25 7:22 AM,,2
Fire Station 4,219,-111.864795,40.781594,CO2,28,Culex pipiens,07/11/25 7:22 AM,,4
Fire Station 4,219,-111.864795,40.781594,CO2,28,Culex tarsalis,07/11/25 7:22 AM,,48
Audubon,52,-112.114005,40.826291,CO2,28,Culex pipiens,07/11/25 7:23 AM,,2
Avocet,51,-112.122441,40.794842,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,186
South Saratoga,50,-112.109041,40.784374,CO2,28,Culex pipiens,07/11/25 7:23 AM,,2
South Saratoga,50,-112.109041,40.784374,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,68
Inland Sea,35,-112.101481,40.816002,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,225
Jade,53,-112.069104,40.824112,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,304
Prison,61,-112.084522,40.800948,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,436
Goat Farm,54,-112.063284,40.787677,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,605
Noggin,65,-112.059,40.81327,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,676
Runway,66,-112.074051,40.841498,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,362
Elephant Island,62,-112.049517,40.852033,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,3712
Bird Reclamation,28,-112.050242,40.802139,CO2,28,Culex pipiens,07/11/25 7:23 AM,,32
Bird Reclamation,28,-112.050242,40.802139,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1164
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,28,Culex pipiens,07/11/25 7:23 AM,,98
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,287
Harrison,26,-112.031522,40.830952,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1410
Ambassador,27,-112.029156,40.846014,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1748
Lakefront,57,-112.023355,40.86989,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1926
Power Pole Road,23,-112.015109,40.822043,CO2,28,Culex pipiens,07/11/25 7:23 AM,,14
Power Pole Road,23,-112.015109,40.822043,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,706
Blackhawk,24,-112.016928,40.806671,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,305
Goggin,25,-112.012101,40.793303,CO2,28,Culex pipiens,07/11/25 7:23 AM,,36
Goggin,25,-112.012101,40.793303,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,3422
Rudy,4,-112.003105,40.844458,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1888
Train Tracks,58,-112.003557,40.754243,CO2,28,Culex pipiens,07/11/25 7:23 AM,,133
Train Tracks,58,-112.003557,40.754243,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,376
Blue Lake,22,-111.986131,40.829946,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,34
Northpoint,56,-111.982075,40.845859,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,1136
New State,63,-111.981345,40.871167,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,2227
Wingpointe,34,-111.97708,40.771529,CO2,28,Culex pipiens,07/11/25 7:23 AM,,3
Wingpointe,34,-111.97708,40.771529,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,7
Drechsel,9,-111.970167,40.841775,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,2379
KETO Pumps,60,-111.967566,40.747503,CO2,28,Culex pipiens,07/11/25 7:23 AM,,149
KETO Pumps,60,-111.967566,40.747503,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,51
SLCMAD Facility,64,-111.955752,40.816544,CO2,28,Culex pipiens,07/11/25 7:23 AM,,49
SLCMAD Facility,64,-111.955752,40.816544,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,387
Hinckley,3,-111.953357,40.84209,CO2,28,Culex pipiens,07/11/25 7:23 AM,,163
Hinckley,3,-111.953357,40.84209,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,3570
ATV,29,-111.944005,40.826462,CO2,28,Culex pipiens,07/11/25 7:23 AM,,151
ATV,29,-111.944005,40.826462,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,783
RAC Soccer,1,-111.942333,40.815674,CO2,28,Culex pipiens,07/11/25 7:23 AM,,84
RAC Soccer,1,-111.942333,40.815674,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,3171
Rose Park Golf Course,31,-111.937342,40.80014,CO2,28,Culex pipiens,07/11/25 7:23 AM,,31
Rose Park Golf Course,31,-111.937342,40.80014,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,238
Glendale Golf Course,33,-111.931808,40.727647,CO2,28,Culex pipiens,07/11/25 7:23 AM,,18
Glendale Golf Course,33,-111.931808,40.727647,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,3
Fair Park,32,-111.920029,40.772369,CO2,28,Culex pipiens,07/11/25 7:23 AM,,8
Fair Park,32,-111.920029,40.772369,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,16
Deseret Nursery,37,-112.029477,40.740352,CO2,28,Culex pipiens,07/11/25 7:23 AM,,228
Deseret Nursery,37,-112.029477,40.740352,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,122
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,28,Culex pipiens,07/11/25 7:23 AM,,10
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,173
Frontage Corral,49,-112.083321,40.768911,CO2,28,Culex pipiens,07/11/25 7:23 AM,,2
Frontage Corral,49,-112.083321,40.768911,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,26
O'Reillys,59,-112.038803,40.754836,CO2,28,Culex pipiens,07/11/25 7:23 AM,,29
O'Reillys,59,-112.038803,40.754836,CO2,28,Culex tarsalis,07/11/25 7:23 AM,,112
1700 E Church,224,-111.841969,40.729523,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,25
1700 E Church,224,-111.841969,40.729523,GRVD,28,Culex tarsalis,07/11/25 7:23 AM,2,
White Church,225,-111.837254,40.738721,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,23
Hogle Zoo,209,-111.813278,40.749919,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,11
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,28,Culex pipiens,07/11/25 7:23 AM,4,32
Fire Station 13,218,-111.822666,40.723648,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,9
Fire Station 13,218,-111.822666,40.723648,GRVD,28,Culex tarsalis,07/11/25 7:23 AM,1,
Canyon Rim Church,226,-111.806695,40.705864,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,7
Rose Park Church,227,-111.9258517,40.7930466,GRVD,28,Culex pipiens,07/11/25 7:23 AM,1,41
Rose Park Church,227,-111.9258517,40.7930466,GRVD,28,Culex tarsalis,07/11/25 7:23 AM,1,
Fire Station 2,214,-111.89899,40.776333,GRVD,28,Culex pipiens,07/11/25 7:23 AM,2,38
Fire Station 2,214,-111.89899,40.776333,GRVD,28,Culex tarsalis,07/11/25 7:23 AM,2,
Fire Station 4,219,-111.864795,40.781594,GRVD,28,Culex pipiens,07/11/25 7:23 AM,,7
Fire Station 1,212,-111.876123,40.764295,GRVD,28,Culex pipiens,07/11/25 7:23 AM,26,41
Senior Center,228,-111.861971,40.764297,GRVD,28,Culex pipiens,07/11/25 7:23 AM,1,87
Senior Center,228,-111.861971,40.764297,GRVD,28,Culex tarsalis,07/11/25 7:23 AM,3,
