name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Goggin,25,-112.012101,40.793303,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,3990
Rudy,4,-112.003105,40.844458,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,645
Train Tracks,58,-112.003557,40.754243,CO2,37,Culex pipiens,09/09/25 3:36 PM,,60
Train Tracks,58,-112.003557,40.754243,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,776
Blue Lake,22,-111.986131,40.829946,CO2,37,Culex pipiens,09/09/25 3:36 PM,,12
Blue Lake,22,-111.986131,40.829946,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,382
Northpoint,56,-111.982075,40.845859,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,205
New State,63,-111.981345,40.871167,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,659
Wingpointe,34,-111.97708,40.771529,CO2,37,Culex pipiens,09/09/25 3:36 PM,,67
Wingpointe,34,-111.97708,40.771529,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,536
Drechsel,9,-111.970167,40.841775,CO2,37,Culex pipiens,09/09/25 3:36 PM,,15
Drechsel,9,-111.970167,40.841775,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,579
KETO Pumps,60,-111.967566,40.747503,CO2,37,Culex pipiens,09/09/25 3:36 PM,,72
KETO Pumps,60,-111.967566,40.747503,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,131
SLCMAD Facility,64,-111.955752,40.816544,CO2,37,Culex pipiens,09/09/25 3:36 PM,,6
SLCMAD Facility,64,-111.955752,40.816544,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,116
Hinckley,3,-111.953357,40.84209,CO2,37,Culex pipiens,09/09/25 3:36 PM,,24
Hinckley,3,-111.953357,40.84209,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,741
ATV,29,-111.944005,40.826462,CO2,37,Culex pipiens,09/09/25 3:36 PM,,15
ATV,29,-111.944005,40.826462,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,227
RAC Soccer,1,-111.942333,40.815674,CO2,37,Culex pipiens,09/09/25 3:36 PM,,9
RAC Soccer,1,-111.942333,40.815674,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,800
Rose Park Golf Course,31,-111.937342,40.80014,CO2,37,Culex pipiens,09/09/25 3:36 PM,,2
Rose Park Golf Course,31,-111.937342,40.80014,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,152
Glendale Golf Course,33,-111.931808,40.727647,CO2,37,Culex pipiens,09/09/25 3:36 PM,,52
Glendale Golf Course,33,-111.931808,40.727647,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,19
Fair Park,32,-111.920029,40.772369,CO2,37,Culex pipiens,09/09/25 3:36 PM,,3
Fair Park,32,-111.920029,40.772369,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,23
Deseret Nursery,37,-112.029477,40.740352,CO2,37,Culex pipiens,09/09/25 3:36 PM,,389
Deseret Nursery,37,-112.029477,40.740352,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,1027
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,1552
Frontage Corral,49,-112.083321,40.768911,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,1253
O'Reillys,59,-112.038803,40.754836,CO2,37,Culex tarsalis,09/09/25 3:36 PM,,170
Nibley Golf Course,221,-111.872716,40.710398,GRVD,37,Culex pipiens,09/09/25 3:36 PM,,5
Graystone Church,222,-111.859296,40.710842,GRVD,37,Culex pipiens,09/09/25 3:36 PM,,5
Fire Station 3,220,-111.860128,40.722358,GRVD,37,Culex pipiens,09/09/25 3:36 PM,,5
Downington Ave,211,-111.857223,40.730895,GRVD,37,Culex pipiens,09/09/25 3:36 PM,1,3
Fire Station 5,215,-111.861323,40.750031,GRVD,37,Culex pipiens,09/09/25 3:36 PM,1,5
Tracy Aviary,207,-111.875491,40.742217,GRVD,37,Culex pipiens,09/09/25 3:36 PM,3,21
300 E Church,229,-111.883171,40.729612,GRVD,37,Culex pipiens,09/09/25 3:36 PM,,7
700 S 200 W,230,-111.898097,40.752834,GRVD,37,Culex pipiens,09/09/25 3:36 PM,11,6
Fire Station 6,231,-111.918378,40.752326,GRVD,37,Culex pipiens,09/09/25 3:36 PM,,4
Hogle Zoo,209,-111.813278,40.749919,CO2,37,Culex pipiens,09/11/25 3:09 PM,,14
Hogle Zoo,209,-111.813278,40.749919,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,5
Fire Station 2,214,-111.89899,40.776333,CO2,37,Culex pipiens,09/11/25 3:09 PM,,3
Fire Station 2,214,-111.89899,40.776333,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,22
Fire Station 13,218,-111.822666,40.723648,CO2,37,Culex pipiens,09/11/25 3:09 PM,,3
Fire Station 4,219,-111.864795,40.781594,CO2,37,Culex pipiens,09/11/25 3:09 PM,,31
Fire Station 4,219,-111.864795,40.781594,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,26
Audubon,52,-112.114005,40.826291,CO2,37,Culex pipiens,09/11/25 3:09 PM,,38
Audubon,52,-112.114005,40.826291,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,418
Avocet,51,-112.122441,40.794842,CO2,37,Culex pipiens,09/11/25 3:09 PM,,60
Avocet,51,-112.122441,40.794842,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,729
South Saratoga,50,-112.109041,40.784374,CO2,37,Culex pipiens,09/11/25 3:09 PM,,24
South Saratoga,50,-112.109041,40.784374,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,234
Inland Sea,35,-112.101481,40.816002,CO2,37,Culex pipiens,09/11/25 3:09 PM,,84
Inland Sea,35,-112.101481,40.816002,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,849
Jade,53,-112.069104,40.824112,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,273
Prison,61,-112.084522,40.800948,CO2,37,Culex pipiens,09/11/25 3:09 PM,,54
Prison,61,-112.084522,40.800948,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,1153
Goat Farm,54,-112.063284,40.787677,CO2,37,Culex pipiens,09/11/25 3:09 PM,,297
Goat Farm,54,-112.063284,40.787677,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,3601
Noggin,65,-112.059,40.81327,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,708
Runway,66,-112.074051,40.841498,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,150
Elephant Island,62,-112.049517,40.852033,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,601
Bird Reclamation,28,-112.050242,40.802139,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,2105
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,274
Harrison,26,-112.031522,40.830952,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,595
Ambassador,27,-112.029156,40.846014,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,625
Lakefront,57,-112.023355,40.86989,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,303
Power Pole Road,23,-112.015109,40.822043,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,617
Blackhawk,24,-112.016928,40.806671,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,3926
Goggin,25,-112.012101,40.793303,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,3798
Rudy,4,-112.003105,40.844458,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,461
Train Tracks,58,-112.003557,40.754243,CO2,37,Culex pipiens,09/11/25 3:09 PM,,391
Train Tracks,58,-112.003557,40.754243,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,500
Blue Lake,22,-111.986131,40.829946,CO2,37,Culex pipiens,09/11/25 3:09 PM,,39
Blue Lake,22,-111.986131,40.829946,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,301
Northpoint,56,-111.982075,40.845859,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,331
New State,63,-111.981345,40.871167,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,947
Wingpointe,34,-111.97708,40.771529,CO2,37,Culex pipiens,09/11/25 3:09 PM,,370
Wingpointe,34,-111.97708,40.771529,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,59
Drechsel,9,-111.970167,40.841775,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,34
KETO Pumps,60,-111.967566,40.747503,CO2,37,Culex pipiens,09/11/25 3:09 PM,,18
KETO Pumps,60,-111.967566,40.747503,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,10
SLCMAD Facility,64,-111.955752,40.816544,CO2,37,Culex pipiens,09/11/25 3:09 PM,,5
SLCMAD Facility,64,-111.955752,40.816544,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,31
Hinckley,3,-111.953357,40.84209,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,505
ATV,29,-111.944005,40.826462,CO2,37,Culex pipiens,09/11/25 3:09 PM,,2
ATV,29,-111.944005,40.826462,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,66
RAC Soccer,1,-111.942333,40.815674,CO2,37,Culex pipiens,09/11/25 3:09 PM,,11
RAC Soccer,1,-111.942333,40.815674,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,52
Rose Park Golf Course,31,-111.937342,40.80014,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,36
Glendale Golf Course,33,-111.931808,40.727647,CO2,37,Culex pipiens,09/11/25 3:09 PM,,20
Glendale Golf Course,33,-111.931808,40.727647,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,2
Fair Park,32,-111.920029,40.772369,CO2,37,Culex pipiens,09/11/25 3:09 PM,,1
Fair Park,32,-111.920029,40.772369,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,2
Deseret Nursery,37,-112.029477,40.740352,CO2,37,Culex pipiens,09/11/25 3:09 PM,,149
Deseret Nursery,37,-112.029477,40.740352,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,163
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,37,Culex pipiens,09/11/25 3:09 PM,,15
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,137
Frontage Corral,49,-112.083321,40.768911,CO2,37,Culex pipiens,09/11/25 3:09 PM,,70
Frontage Corral,49,-112.083321,40.768911,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,373
O'Reillys,59,-112.038803,40.754836,CO2,37,Culex pipiens,09/11/25 3:09 PM,,9
O'Reillys,59,-112.038803,40.754836,CO2,37,Culex tarsalis,09/11/25 3:09 PM,,47
1700 E Church,224,-111.841969,40.729523,GRVD,37,Culex pipiens,09/11/25 3:09 PM,2,27
White Church,225,-111.837254,40.738721,GRVD,37,Culex pipiens,09/11/25 3:09 PM,,8
Hogle Zoo,209,-111.813278,40.749919,GRVD,37,Culex pipiens,09/11/25 3:09 PM,,8
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,37,Culex pipiens,09/11/25 3:09 PM,2,4
Fire Station 13,218,-111.822666,40.723648,GRVD,37,Culex pipiens,09/11/25 3:09 PM,,9
Canyon Rim Church,226,-111.806695,40.705864,GRVD,37,Culex pipiens,09/11/25 3:09 PM,,8
Rose Park Church,227,-111.9258517,40.7930466,GRVD,37,Culex pipiens,09/11/25 3:09 PM,1,18
Fire Station 2,214,-111.89899,40.776333,GRVD,37,Culex pipiens,09/11/25 3:09 PM,2,10
Fire Station 2,214,-111.89899,40.776333,GRVD,37,Culex tarsalis,09/11/25 3:09 PM,1,2
Fire Station 4,219,-111.864795,40.781594,GRVD,37,Culex pipiens,09/11/25 3:09 PM,,4
Fire Station 1,212,-111.876123,40.764295,GRVD,37,Culex pipiens,09/11/25 3:09 PM,2,5
Fire Station 1,212,-111.876123,40.764295,GRVD,37,Culex tarsalis,09/11/25 3:09 PM,1,
Senior Center,228,-111.861971,40.764297,GRVD,37,Culex pipiens,09/11/25 3:09 PM,1,2
