name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Noggin,65,-112.059,40.81327,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1688
Runway,66,-112.074051,40.841498,CO2,33,Culex pipiens,08/14/25 3:20 PM,,30
Runway,66,-112.074051,40.841498,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,780
Elephant Island,62,-112.049517,40.852033,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1470
Bird Reclamation,28,-112.050242,40.802139,CO2,33,Culex pipiens,08/14/25 3:20 PM,,93
Bird Reclamation,28,-112.050242,40.802139,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2518
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,33,Culex pipiens,08/14/25 3:20 PM,,217
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,454
Harrison,26,-112.031522,40.830952,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,4591
Ambassador,27,-112.029156,40.846014,CO2,33,Culex pipiens,08/14/25 3:20 PM,,239
Ambassador,27,-112.029156,40.846014,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1132
Lakefront,57,-112.023355,40.86989,CO2,33,Culex pipiens,08/14/25 3:20 PM,,37
Lakefront,57,-112.023355,40.86989,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2486
Power Pole Road,23,-112.015109,40.822043,CO2,33,Culex pipiens,08/14/25 3:20 PM,,11
Power Pole Road,23,-112.015109,40.822043,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,695
Blackhawk,24,-112.016928,40.806671,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2224
Goggin,25,-112.012101,40.793303,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2303
Rudy,4,-112.003105,40.844458,CO2,33,Culex pipiens,08/14/25 3:20 PM,,88
Rudy,4,-112.003105,40.844458,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1520
Train Tracks,58,-112.003557,40.754243,CO2,33,Culex pipiens,08/14/25 3:20 PM,,17
Train Tracks,58,-112.003557,40.754243,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,121
Blue Lake,22,-111.986131,40.829946,CO2,33,Culex pipiens,08/14/25 3:20 PM,,7
Blue Lake,22,-111.986131,40.829946,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1289
Northpoint,56,-111.982075,40.845859,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1027
New State,63,-111.981345,40.871167,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1360
Wingpointe,34,-111.97708,40.771529,CO2,33,Culex pipiens,08/14/25 3:20 PM,,247
Wingpointe,34,-111.97708,40.771529,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2448
Drechsel,9,-111.970167,40.841775,CO2,33,Culex pipiens,08/14/25 3:20 PM,,637
Drechsel,9,-111.970167,40.841775,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2750
KETO Pumps,60,-111.967566,40.747503,CO2,33,Culex pipiens,08/14/25 3:20 PM,,103
KETO Pumps,60,-111.967566,40.747503,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,184
SLCMAD Facility,64,-111.955752,40.816544,CO2,33,Culex pipiens,08/14/25 3:20 PM,,6
SLCMAD Facility,64,-111.955752,40.816544,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,247
Hinckley,3,-111.953357,40.84209,CO2,33,Culex pipiens,08/14/25 3:20 PM,,358
Hinckley,3,-111.953357,40.84209,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,2016
ATV,29,-111.944005,40.826462,CO2,33,Culex pipiens,08/14/25 3:20 PM,,47
ATV,29,-111.944005,40.826462,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,458
RAC Soccer,1,-111.942333,40.815674,CO2,33,Culex pipiens,08/14/25 3:20 PM,,189
RAC Soccer,1,-111.942333,40.815674,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,1387
Rose Park Golf Course,31,-111.937342,40.80014,CO2,33,Culex pipiens,08/14/25 3:20 PM,,11
Rose Park Golf Course,31,-111.937342,40.80014,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,119
Glendale Golf Course,33,-111.931808,40.727647,CO2,33,Culex pipiens,08/14/25 3:20 PM,,71
Glendale Golf Course,33,-111.931808,40.727647,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,209
Fair Park,32,-111.920029,40.772369,CO2,33,Culex pipiens,08/14/25 3:20 PM,,3
Fair Park,32,-111.920029,40.772369,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,32
Deseret Nursery,37,-112.029477,40.740352,CO2,33,Culex pipiens,08/14/25 3:20 PM,,2659
Deseret Nursery,37,-112.029477,40.740352,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,814
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,33,Culex pipiens,08/14/25 3:20 PM,,147
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,623
Frontage Corral,49,-112.083321,40.768911,CO2,33,Culex pipiens,08/14/25 3:20 PM,,34
Frontage Corral,49,-112.083321,40.768911,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,305
O'Reillys,59,-112.038803,40.754836,CO2,33,Culex pipiens,08/14/25 3:20 PM,,490
O'Reillys,59,-112.038803,40.754836,CO2,33,Culex tarsalis,08/14/25 3:20 PM,,823
Fire Station 2,214,-111.89899,40.776333,CO2,33,Culex pipiens,08/19/25 4:13 PM,,15
Fire Station 2,214,-111.89899,40.776333,CO2,33,Culex tarsalis,08/19/25 4:13 PM,,4
Fire Station 13,218,-111.822666,40.723648,CO2,33,Culex pipiens,08/19/25 4:13 PM,,6
Fire Station 4,219,-111.864795,40.781594,CO2,33,Culex pipiens,08/19/25 4:13 PM,,29
Fire Station 4,219,-111.864795,40.781594,CO2,33,Culex tarsalis,08/19/25 4:13 PM,,116
1700 E Church,224,-111.841969,40.729523,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,25
White Church,225,-111.837254,40.738721,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,20
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,30
Fire Station 13,218,-111.822666,40.723648,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,37
Canyon Rim Church,226,-111.806695,40.705864,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,5
Canyon Rim Church,226,-111.806695,40.705864,GRVD,33,Culex tarsalis,08/19/25 4:16 PM,1,
Rose Park Church,227,-111.9258517,40.7930466,GRVD,33,Culex pipiens,08/19/25 4:16 PM,1,5
Rose Park Church,227,-111.9258517,40.7930466,GRVD,33,Culex tarsalis,08/19/25 4:16 PM,1,
Fire Station 2,214,-111.89899,40.776333,GRVD,33,Culex pipiens,08/19/25 4:16 PM,2,6
Fire Station 4,219,-111.864795,40.781594,GRVD,33,Culex pipiens,08/19/25 4:16 PM,,17
Fire Station 1,212,-111.876123,40.764295,GRVD,33,Culex pipiens,08/19/25 4:16 PM,1,8
Senior Center,228,-111.861971,40.764297,GRVD,33,Culex pipiens,08/19/25 4:16 PM,3,22
