name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Hogle Zoo,209,-111.813278,40.749919,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,1
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,27
Fire Station 13,218,-111.822666,40.723648,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,17
Canyon Rim Church,226,-111.806695,40.705864,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,4
Rose Park Church,227,-111.9258517,40.7930466,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,10
Rose Park Church,227,-111.9258517,40.7930466,GRVD,35,Culex tarsalis,08/29/25 2:55 PM,,1
Fire Station 2,214,-111.89899,40.776333,GRVD,35,Culex pipiens,08/29/25 2:55 PM,1,5
Fire Station 4,219,-111.864795,40.781594,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,7
Fire Station 1,212,-111.876123,40.764295,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,10
Fire Station 1,212,-111.876123,40.764295,GRVD,35,Culex tarsalis,08/29/25 2:55 PM,1,1
Senior Center,228,-111.861971,40.764297,GRVD,35,Culex pipiens,08/29/25 2:55 PM,,4
