name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Hogle Zoo,209,-111.813278,40.749919,CO2,30,Culex pipiens,07/22/25 2:16 PM,,35
Hogle Zoo,209,-111.813278,40.749919,CO2,30,Culex tarsalis,07/22/25 2:16 PM,,6
Fire Station 2,214,-111.89899,40.776333,CO2,30,Culex pipiens,07/22/25 2:16 PM,,13
Fire Station 2,214,-111.89899,40.776333,CO2,30,Culex tarsalis,07/22/25 2:16 PM,,3
Fire Station 4,219,-111.864795,40.781594,CO2,30,Culex pipiens,07/22/25 2:16 PM,,16
Fire Station 4,219,-111.864795,40.781594,CO2,30,Culex tarsalis,07/22/25 2:16 PM,,18
Audubon,52,-112.114005,40.826291,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Inland Sea,35,-112.101481,40.816002,CO2,30,Culex pipiens,07/22/25 2:17 PM,,2
Inland Sea,35,-112.101481,40.816002,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Jade,53,-112.069104,40.824112,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,3
Prison,61,-112.084522,40.800948,CO2,30,Culex pipiens,07/22/25 2:17 PM,,1
Prison,61,-112.084522,40.800948,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,4
Goat Farm,54,-112.063284,40.787677,CO2,30,Culex pipiens,07/22/25 2:17 PM,,33
Goat Farm,54,-112.063284,40.787677,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,205
Noggin,65,-112.059,40.81327,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,15
Runway,66,-112.074051,40.841498,CO2,30,Culex pipiens,07/22/25 2:17 PM,,1
Runway,66,-112.074051,40.841498,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Bird Reclamation,28,-112.050242,40.802139,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,11
Harrison,26,-112.031522,40.830952,CO2,30,Culex pipiens,07/22/25 2:17 PM,,1
Harrison,26,-112.031522,40.830952,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,2
Ambassador,27,-112.029156,40.846014,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,28
Lakefront,57,-112.023355,40.86989,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,6
Power Pole Road,23,-112.015109,40.822043,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,3
Blackhawk,24,-112.016928,40.806671,CO2,30,Culex pipiens,07/22/25 2:17 PM,,4
Blackhawk,24,-112.016928,40.806671,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,30
Goggin,25,-112.012101,40.793303,CO2,30,Culex pipiens,07/22/25 2:17 PM,,11
Goggin,25,-112.012101,40.793303,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,29
Rudy,4,-112.003105,40.844458,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,63
Train Tracks,58,-112.003557,40.754243,CO2,30,Culex pipiens,07/22/25 2:17 PM,,23
Train Tracks,58,-112.003557,40.754243,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,2
Blue Lake,22,-111.986131,40.829946,CO2,30,Culex pipiens,07/22/25 2:17 PM,,3
Northpoint,56,-111.982075,40.845859,CO2,30,Culex pipiens,07/22/25 2:17 PM,,1
Northpoint,56,-111.982075,40.845859,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,11
New State,63,-111.981345,40.871167,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,2
Wingpointe,34,-111.97708,40.771529,CO2,30,Culex pipiens,07/22/25 2:17 PM,,33
Wingpointe,34,-111.97708,40.771529,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,3
Drechsel,9,-111.970167,40.841775,CO2,30,Culex pipiens,07/22/25 2:17 PM,,17
Drechsel,9,-111.970167,40.841775,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,122
KETO Pumps,60,-111.967566,40.747503,CO2,30,Culex pipiens,07/22/25 2:17 PM,,3
SLCMAD Facility,64,-111.955752,40.816544,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Hinckley,3,-111.953357,40.84209,CO2,30,Culex pipiens,07/22/25 2:17 PM,,6
Hinckley,3,-111.953357,40.84209,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,199
ATV,29,-111.944005,40.826462,CO2,30,Culex pipiens,07/22/25 2:17 PM,,9
ATV,29,-111.944005,40.826462,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,3
RAC Soccer,1,-111.942333,40.815674,CO2,30,Culex pipiens,07/22/25 2:17 PM,,85
RAC Soccer,1,-111.942333,40.815674,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,63
Rose Park Golf Course,31,-111.937342,40.80014,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,2
Glendale Golf Course,33,-111.931808,40.727647,CO2,30,Culex pipiens,07/22/25 2:17 PM,,50
Fair Park,32,-111.920029,40.772369,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,1
Deseret Nursery,37,-112.029477,40.740352,CO2,30,Culex pipiens,07/22/25 2:17 PM,,5
Deseret Nursery,37,-112.029477,40.740352,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,2
Frontage Corral,49,-112.083321,40.768911,CO2,30,Culex tarsalis,07/22/25 2:17 PM,,3
O'Reillys,59,-112.038803,40.754836,CO2,30,Culex pipiens,07/22/25 2:17 PM,,3
1700 E Church,224,-111.841969,40.729523,GRVD,30,Culex pipiens,07/22/25 2:17 PM,2,51
