name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Hogle Zoo,209,-111.813278,40.749919,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,8
Fire Station 2,214,-111.89899,40.776333,CO2,38,Culex pipiens,09/18/25 3:02 PM,,10
Fire Station 2,214,-111.89899,40.776333,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,50
Fire Station 13,218,-111.822666,40.723648,CO2,38,Culex pipiens,09/18/25 3:02 PM,,4
Fire Station 13,218,-111.822666,40.723648,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,6
Fire Station 4,219,-111.864795,40.781594,CO2,38,Culex pipiens,09/18/25 3:02 PM,,18
Fire Station 4,219,-111.864795,40.781594,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,11
Audubon,52,-112.114005,40.826291,CO2,38,Culex pipiens,09/18/25 3:02 PM,,63
Audubon,52,-112.114005,40.826291,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,38
Avocet,51,-112.122441,40.794842,CO2,38,Culex pipiens,09/18/25 3:02 PM,,337
Avocet,51,-112.122441,40.794842,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,82
South Saratoga,50,-112.109041,40.784374,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,37
Inland Sea,35,-112.101481,40.816002,CO2,38,Culex pipiens,09/18/25 3:02 PM,,31
Inland Sea,35,-112.101481,40.816002,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,228
Jade,53,-112.069104,40.824112,CO2,38,Culex pipiens,09/18/25 3:02 PM,,28
Jade,53,-112.069104,40.824112,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,84
Prison,61,-112.084522,40.800948,CO2,38,Culex pipiens,09/18/25 3:02 PM,,45
Prison,61,-112.084522,40.800948,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,95
Goat Farm,54,-112.063284,40.787677,CO2,38,Culex pipiens,09/18/25 3:02 PM,,51
Goat Farm,54,-112.063284,40.787677,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,207
Noggin,65,-112.059,40.81327,CO2,38,Culex pipiens,09/18/25 3:02 PM,,58
Noggin,65,-112.059,40.81327,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,411
Runway,66,-112.074051,40.841498,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,48
Elephant Island,62,-112.049517,40.852033,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,64
Bird Reclamation,28,-112.050242,40.802139,CO2,38,Culex pipiens,09/18/25 3:02 PM,,22
Bird Reclamation,28,-112.050242,40.802139,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,187
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,38,Culex pipiens,09/18/25 3:02 PM,,17
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,73
Harrison,26,-112.031522,40.830952,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,311
Ambassador,27,-112.029156,40.846014,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,62
Lakefront,57,-112.023355,40.86989,CO2,38,Culex pipiens,09/18/25 3:02 PM,,85
Lakefront,57,-112.023355,40.86989,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,214
Power Pole Road,23,-112.015109,40.822043,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,101
Blackhawk,24,-112.016928,40.806671,CO2,38,Culex pipiens,09/18/25 3:02 PM,,94
Blackhawk,24,-112.016928,40.806671,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,479
Goggin,25,-112.012101,40.793303,CO2,38,Culex pipiens,09/18/25 3:02 PM,,4
Goggin,25,-112.012101,40.793303,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,7
Rudy,4,-112.003105,40.844458,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,6
Train Tracks,58,-112.003557,40.754243,CO2,38,Culex pipiens,09/18/25 3:02 PM,,49
Train Tracks,58,-112.003557,40.754243,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,189
Blue Lake,22,-111.986131,40.829946,CO2,38,Culex pipiens,09/18/25 3:02 PM,,25
Blue Lake,22,-111.986131,40.829946,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,64
Northpoint,56,-111.982075,40.845859,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,120
New State,63,-111.981345,40.871167,CO2,38,Culex pipiens,09/18/25 3:02 PM,,49
New State,63,-111.981345,40.871167,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,111
Wingpointe,34,-111.97708,40.771529,CO2,38,Culex pipiens,09/18/25 3:02 PM,,131
Wingpointe,34,-111.97708,40.771529,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,206
Drechsel,9,-111.970167,40.841775,CO2,38,Culex pipiens,09/18/25 3:02 PM,,182
Drechsel,9,-111.970167,40.841775,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,381
KETO Pumps,60,-111.967566,40.747503,CO2,38,Culex pipiens,09/18/25 3:02 PM,,51
KETO Pumps,60,-111.967566,40.747503,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,26
SLCMAD Facility,64,-111.955752,40.816544,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,103
Hinckley,3,-111.953357,40.84209,CO2,38,Culex pipiens,09/18/25 3:02 PM,,29
Hinckley,3,-111.953357,40.84209,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,120
ATV,29,-111.944005,40.826462,CO2,38,Culex pipiens,09/18/25 3:02 PM,,33
ATV,29,-111.944005,40.826462,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,114
RAC Soccer,1,-111.942333,40.815674,CO2,38,Culex pipiens,09/18/25 3:02 PM,,62
RAC Soccer,1,-111.942333,40.815674,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,133
Rose Park Golf Course,31,-111.937342,40.80014,CO2,38,Culex pipiens,09/18/25 3:02 PM,,11
Rose Park Golf Course,31,-111.937342,40.80014,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,61
Glendale Golf Course,33,-111.931808,40.727647,CO2,38,Culex pipiens,09/18/25 3:02 PM,,18
Glendale Golf Course,33,-111.931808,40.727647,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,16
Fair Park,32,-111.920029,40.772369,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,6
Deseret Nursery,37,-112.029477,40.740352,CO2,38,Culex pipiens,09/18/25 3:02 PM,,133
Deseret Nursery,37,-112.029477,40.740352,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,327
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,38,Culex pipiens,09/18/25 3:02 PM,,21
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,86
Frontage Corral,49,-112.083321,40.768911,CO2,38,Culex pipiens,09/18/25 3:02 PM,,48
Frontage Corral,49,-112.083321,40.768911,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,36
O'Reillys,59,-112.038803,40.754836,CO2,38,Culex pipiens,09/18/25 3:02 PM,,2
O'Reillys,59,-112.038803,40.754836,CO2,38,Culex tarsalis,09/18/25 3:02 PM,,13
1700 E Church,224,-111.841969,40.729523,GRVD,38,Culex pipiens,09/18/25 3:02 PM,1,15
1700 E Church,224,-111.841969,40.729523,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,,2
White Church,225,-111.837254,40.738721,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,6
Hogle Zoo,209,-111.813278,40.749919,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,3
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,3
Fire Station 13,218,-111.822666,40.723648,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,15
Canyon Rim Church,226,-111.806695,40.705864,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,16
Canyon Rim Church,226,-111.806695,40.705864,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,1,
Rose Park Church,227,-111.9258517,40.7930466,GRVD,38,Culex pipiens,09/18/25 3:02 PM,1,7
Rose Park Church,227,-111.9258517,40.7930466,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,15,4
Fire Station 2,214,-111.89899,40.776333,GRVD,38,Culex pipiens,09/18/25 3:02 PM,4,8
Fire Station 2,214,-111.89899,40.776333,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,1,
Fire Station 4,219,-111.864795,40.781594,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,4
Fire Station 4,219,-111.864795,40.781594,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,1,
Fire Station 1,212,-111.876123,40.764295,GRVD,38,Culex pipiens,09/18/25 3:02 PM,4,4
Fire Station 1,212,-111.876123,40.764295,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,,2
Senior Center,228,-111.861971,40.764297,GRVD,38,Culex pipiens,09/18/25 3:02 PM,,11
Senior Center,228,-111.861971,40.764297,GRVD,38,Culex tarsalis,09/18/25 3:02 PM,1,
