name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Hinckley,3,-111.953357,40.84209,CO2,29,Culex pipiens,07/17/25 8:54 AM,,102
Hinckley,3,-111.953357,40.84209,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,2334
ATV,29,-111.944005,40.826462,CO2,29,Culex pipiens,07/17/25 8:54 AM,,27
ATV,29,-111.944005,40.826462,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,2005
RAC Soccer,1,-111.942333,40.815674,CO2,29,Culex pipiens,07/17/25 8:54 AM,,79
RAC Soccer,1,-111.942333,40.815674,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,3637
Rose Park Golf Course,31,-111.937342,40.80014,CO2,29,Culex pipiens,07/17/25 8:54 AM,,21
Rose Park Golf Course,31,-111.937342,40.80014,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,631
Glendale Golf Course,33,-111.931808,40.727647,CO2,29,Culex pipiens,07/17/25 8:54 AM,,366
Glendale Golf Course,33,-111.931808,40.727647,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,233
Fair Park,32,-111.920029,40.772369,CO2,29,Culex pipiens,07/17/25 8:54 AM,,5
Fair Park,32,-111.920029,40.772369,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,66
Deseret Nursery,37,-112.029477,40.740352,CO2,29,Culex pipiens,07/17/25 8:54 AM,,1885
Deseret Nursery,37,-112.029477,40.740352,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,4340
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,29,Culex pipiens,07/17/25 8:54 AM,,108
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,3642
Frontage Corral,49,-112.083321,40.768911,CO2,29,Culex pipiens,07/17/25 8:54 AM,,46
Frontage Corral,49,-112.083321,40.768911,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,1902
O'Reillys,59,-112.038803,40.754836,CO2,29,Culex pipiens,07/17/25 8:54 AM,,128
O'Reillys,59,-112.038803,40.754836,CO2,29,Culex tarsalis,07/17/25 8:54 AM,,615
Nibley Golf Course,221,-111.872716,40.710398,GRVD,29,Culex pipiens,07/17/25 8:54 AM,1,15
Graystone Church,222,-111.859296,40.710842,GRVD,29,Culex pipiens,07/17/25 8:54 AM,2,29
Stratford Ward,223,-111.847231,40.715254,GRVD,29,Culex pipiens,07/17/25 8:54 AM,,48
Fire Station 3,220,-111.860128,40.722358,GRVD,29,Culex pipiens,07/17/25 8:54 AM,3,42
Downington Ave,211,-111.857223,40.730895,GRVD,29,Culex pipiens,07/17/25 8:54 AM,4,45
Fire Station 5,215,-111.861323,40.750031,GRVD,29,Culex pipiens,07/17/25 8:54 AM,,9
Tracy Aviary,207,-111.875491,40.742217,GRVD,29,Culex pipiens,07/17/25 8:54 AM,1,71
Fire Station 8,213,-111.891203,40.740865,GRVD,29,Culex pipiens,07/17/25 8:54 AM,17,45
Fire Station 8,213,-111.891203,40.740865,GRVD,29,Culex tarsalis,07/17/25 8:54 AM,,3
700 S 200 W,230,-111.898097,40.752834,GRVD,29,Culex pipiens,07/17/25 8:54 AM,88,49
Fire Station 6,231,-111.918378,40.752326,GRVD,29,Culex pipiens,07/17/25 8:54 AM,2,43
Hogle Zoo,209,-111.813278,40.749919,CO2,29,Culex pipiens,07/18/25 11:34 AM,,34
Hogle Zoo,209,-111.813278,40.749919,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,24
Fire Station 2,214,-111.89899,40.776333,CO2,29,Culex pipiens,07/18/25 11:34 AM,,5
Fire Station 2,214,-111.89899,40.776333,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,19
Fire Station 13,218,-111.822666,40.723648,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,5
Fire Station 4,219,-111.864795,40.781594,CO2,29,Culex pipiens,07/18/25 11:34 AM,,20
Fire Station 4,219,-111.864795,40.781594,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,156
Audubon,52,-112.114005,40.826291,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1319
Avocet,51,-112.122441,40.794842,CO2,29,Culex pipiens,07/18/25 11:34 AM,,318
Avocet,51,-112.122441,40.794842,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2130
Inland Sea,35,-112.101481,40.816002,CO2,29,Culex pipiens,07/18/25 11:34 AM,,195
Inland Sea,35,-112.101481,40.816002,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,3222
Jade,53,-112.069104,40.824112,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1823
Prison,61,-112.084522,40.800948,CO2,29,Culex pipiens,07/18/25 11:34 AM,,169
Prison,61,-112.084522,40.800948,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1751
Goat Farm,54,-112.063284,40.787677,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,5972
Noggin,65,-112.059,40.81327,CO2,29,Culex pipiens,07/18/25 11:34 AM,,197
Noggin,65,-112.059,40.81327,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,3212
Runway,66,-112.074051,40.841498,CO2,29,Culex pipiens,07/18/25 11:34 AM,,68
Runway,66,-112.074051,40.841498,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1192
Elephant Island,62,-112.049517,40.852033,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2660
Bird Reclamation,28,-112.050242,40.802139,CO2,29,Culex pipiens,07/18/25 11:34 AM,,171
Bird Reclamation,28,-112.050242,40.802139,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2303
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,29,Culex pipiens,07/18/25 11:34 AM,,108
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,675
Harrison,26,-112.031522,40.830952,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,3723
Ambassador,27,-112.029156,40.846014,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2419
Lakefront,57,-112.023355,40.86989,CO2,29,Culex pipiens,07/18/25 11:34 AM,,290
Lakefront,57,-112.023355,40.86989,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,3161
Power Pole Road,23,-112.015109,40.822043,CO2,29,Culex pipiens,07/18/25 11:34 AM,,40
Power Pole Road,23,-112.015109,40.822043,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1442
Blackhawk,24,-112.016928,40.806671,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2585
Goggin,25,-112.012101,40.793303,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,7526
Rudy,4,-112.003105,40.844458,CO2,29,Culex pipiens,07/18/25 11:34 AM,,36
Rudy,4,-112.003105,40.844458,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,902
Train Tracks,58,-112.003557,40.754243,CO2,29,Culex pipiens,07/18/25 11:34 AM,,441
Train Tracks,58,-112.003557,40.754243,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2124
Blue Lake,22,-111.986131,40.829946,CO2,29,Culex pipiens,07/18/25 11:34 AM,,8
Blue Lake,22,-111.986131,40.829946,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,5
Northpoint,56,-111.982075,40.845859,CO2,29,Culex pipiens,07/18/25 11:34 AM,,36
Northpoint,56,-111.982075,40.845859,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,774
New State,63,-111.981345,40.871167,CO2,29,Culex pipiens,07/18/25 11:34 AM,,140
New State,63,-111.981345,40.871167,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1295
Wingpointe,34,-111.97708,40.771529,CO2,29,Culex pipiens,07/18/25 11:34 AM,,395
Wingpointe,34,-111.97708,40.771529,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1812
Drechsel,9,-111.970167,40.841775,CO2,29,Culex pipiens,07/18/25 11:34 AM,,124
Drechsel,9,-111.970167,40.841775,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2824
KETO Pumps,60,-111.967566,40.747503,CO2,29,Culex pipiens,07/18/25 11:34 AM,,104
KETO Pumps,60,-111.967566,40.747503,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,230
SLCMAD Facility,64,-111.955752,40.816544,CO2,29,Culex pipiens,07/18/25 11:34 AM,,88
SLCMAD Facility,64,-111.955752,40.816544,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2027
Hinckley,3,-111.953357,40.84209,CO2,29,Culex pipiens,07/18/25 11:34 AM,,208
Hinckley,3,-111.953357,40.84209,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,2922
ATV,29,-111.944005,40.826462,CO2,29,Culex pipiens,07/18/25 11:34 AM,,189
ATV,29,-111.944005,40.826462,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,996
RAC Soccer,1,-111.942333,40.815674,CO2,29,Culex pipiens,07/18/25 11:34 AM,,168
RAC Soccer,1,-111.942333,40.815674,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1379
Rose Park Golf Course,31,-111.937342,40.80014,CO2,29,Culex pipiens,07/18/25 11:34 AM,,40
Rose Park Golf Course,31,-111.937342,40.80014,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,404
Glendale Golf Course,33,-111.931808,40.727647,CO2,29,Culex pipiens,07/18/25 11:34 AM,,186
Glendale Golf Course,33,-111.931808,40.727647,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,178
Fair Park,32,-111.920029,40.772369,CO2,29,Culex pipiens,07/18/25 11:34 AM,,6
Fair Park,32,-111.920029,40.772369,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,23
Deseret Nursery,37,-112.029477,40.740352,CO2,29,Culex pipiens,07/18/25 11:34 AM,,120
Deseret Nursery,37,-112.029477,40.740352,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,808
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,29,Culex pipiens,07/18/25 11:34 AM,,39
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,838
Frontage Corral,49,-112.083321,40.768911,CO2,29,Culex pipiens,07/18/25 11:34 AM,,40
Frontage Corral,49,-112.083321,40.768911,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,560
O'Reillys,59,-112.038803,40.754836,CO2,29,Culex pipiens,07/18/25 11:34 AM,,301
O'Reillys,59,-112.038803,40.754836,CO2,29,Culex tarsalis,07/18/25 11:34 AM,,1114
1700 E Church,224,-111.841969,40.729523,GRVD,29,Culex pipiens,07/18/25 11:35 AM,3,53
1700 E Church,224,-111.841969,40.729523,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,,1
White Church,225,-111.837254,40.738721,GRVD,29,Culex pipiens,07/18/25 11:35 AM,1,13
White Church,225,-111.837254,40.738721,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,,1
Hogle Zoo,209,-111.813278,40.749919,GRVD,29,Culex pipiens,07/18/25 11:35 AM,1,14
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,29,Culex pipiens,07/18/25 11:35 AM,,18
Fire Station 13,218,-111.822666,40.723648,GRVD,29,Culex pipiens,07/18/25 11:35 AM,,86
Canyon Rim Church,226,-111.806695,40.705864,GRVD,29,Culex pipiens,07/18/25 11:35 AM,,1
Rose Park Church,227,-111.9258517,40.7930466,GRVD,29,Culex pipiens,07/18/25 11:35 AM,1,4
Rose Park Church,227,-111.9258517,40.7930466,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,,1
Fire Station 2,214,-111.89899,40.776333,GRVD,29,Culex pipiens,07/18/25 11:35 AM,7,15
Fire Station 2,214,-111.89899,40.776333,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,2,
Fire Station 4,219,-111.864795,40.781594,GRVD,29,Culex pipiens,07/18/25 11:35 AM,1,14
Fire Station 1,212,-111.876123,40.764295,GRVD,29,Culex pipiens,07/18/25 11:35 AM,14,36
Fire Station 1,212,-111.876123,40.764295,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,,3
Senior Center,228,-111.861971,40.764297,GRVD,29,Culex pipiens,07/18/25 11:35 AM,15,121
Senior Center,228,-111.861971,40.764297,GRVD,29,Culex tarsalis,07/18/25 11:35 AM,1,2
