name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Goggin,25,-112.012101,40.793303,CO2,27,Culex pipiens,07/01/25 3:36 PM,,21
Goggin,25,-112.012101,40.793303,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,336
Rudy,4,-112.003105,40.844458,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,744
Train Tracks,58,-112.003557,40.754243,CO2,27,Culex pipiens,07/01/25 3:36 PM,,99
Train Tracks,58,-112.003557,40.754243,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,566
Blue Lake,22,-111.986131,40.829946,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,1979
Northpoint,56,-111.982075,40.845859,CO2,27,Culex pipiens,07/01/25 3:36 PM,,29
Northpoint,56,-111.982075,40.845859,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,807
New State,63,-111.981345,40.871167,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,392
Wingpointe,34,-111.97708,40.771529,CO2,27,Culex pipiens,07/01/25 3:36 PM,,185
Wingpointe,34,-111.97708,40.771529,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,613
Drechsel,9,-111.970167,40.841775,CO2,27,Culex pipiens,07/01/25 3:36 PM,,119
Drechsel,9,-111.970167,40.841775,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,1145
KETO Pumps,60,-111.967566,40.747503,CO2,27,Culex pipiens,07/01/25 3:36 PM,,23
KETO Pumps,60,-111.967566,40.747503,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,99
SLCMAD Facility,64,-111.955752,40.816544,CO2,27,Culex pipiens,07/01/25 3:36 PM,,1
SLCMAD Facility,64,-111.955752,40.816544,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,86
Hinckley,3,-111.953357,40.84209,CO2,27,Culex pipiens,07/01/25 3:36 PM,,427
Hinckley,3,-111.953357,40.84209,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,849
ATV,29,-111.944005,40.826462,CO2,27,Culex pipiens,07/01/25 3:36 PM,,206
ATV,29,-111.944005,40.826462,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,509
RAC Soccer,1,-111.942333,40.815674,CO2,27,Culex pipiens,07/01/25 3:36 PM,,20
RAC Soccer,1,-111.942333,40.815674,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,867
Rose Park Golf Course,31,-111.937342,40.80014,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,295
Glendale Golf Course,33,-111.931808,40.727647,CO2,27,Culex pipiens,07/01/25 3:36 PM,,24
Glendale Golf Course,33,-111.931808,40.727647,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,79
Fair Park,32,-111.920029,40.772369,CO2,27,Culex pipiens,07/01/25 3:36 PM,,2
Fair Park,32,-111.920029,40.772369,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,4
Deseret Nursery,37,-112.029477,40.740352,CO2,27,Culex pipiens,07/01/25 3:36 PM,,129
Deseret Nursery,37,-112.029477,40.740352,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,783
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,27,Culex pipiens,07/01/25 3:36 PM,,53
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,341
Frontage Corral,49,-112.083321,40.768911,CO2,27,Culex pipiens,07/01/25 3:36 PM,,6
Frontage Corral,49,-112.083321,40.768911,CO2,27,Culex tarsalis,07/01/25 3:36 PM,,186
Fire Station 8,213,-111.891203,40.740865,CO2,27,Culex pipiens,07/03/25 2:38 PM,,217
Fire Station 8,213,-111.891203,40.740865,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,40
Downington Ave,211,-111.857223,40.730895,CO2,27,Culex pipiens,07/03/25 2:38 PM,,5
Downington Ave,211,-111.857223,40.730895,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,6
Fire Station 5,215,-111.861323,40.750031,CO2,27,Culex pipiens,07/03/25 2:38 PM,,5
Fire Station 5,215,-111.861323,40.750031,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,6
Nibley Golf Course,221,-111.872716,40.710398,CO2,27,Culex pipiens,07/03/25 2:38 PM,,56
Nibley Golf Course,221,-111.872716,40.710398,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,45
Fire Station 6,231,-111.918378,40.752326,CO2,27,Culex pipiens,07/03/25 2:38 PM,,75
Fire Station 6,231,-111.918378,40.752326,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,89
Hogle Zoo,209,-111.813278,40.749919,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,5
Fire Station 2,214,-111.89899,40.776333,CO2,27,Culex pipiens,07/03/25 2:38 PM,,11
Fire Station 13,218,-111.822666,40.723648,CO2,27,Culex pipiens,07/03/25 2:38 PM,,1
Fire Station 13,218,-111.822666,40.723648,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,3
Fire Station 4,219,-111.864795,40.781594,CO2,27,Culex tarsalis,07/03/25 2:38 PM,,9
Audubon,52,-112.114005,40.826291,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,320
Avocet,51,-112.122441,40.794842,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,644
South Saratoga,50,-112.109041,40.784374,CO2,27,Culex pipiens,07/03/25 2:39 PM,,4
South Saratoga,50,-112.109041,40.784374,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,246
Inland Sea,35,-112.101481,40.816002,CO2,27,Culex pipiens,07/03/25 2:39 PM,,58
Inland Sea,35,-112.101481,40.816002,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,1073
Jade,53,-112.069104,40.824112,CO2,27,Culex pipiens,07/03/25 2:39 PM,,27
Jade,53,-112.069104,40.824112,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,403
Prison,61,-112.084522,40.800948,CO2,27,Culex pipiens,07/03/25 2:39 PM,,36
Prison,61,-112.084522,40.800948,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,411
Goat Farm,54,-112.063284,40.787677,CO2,27,Culex pipiens,07/03/25 2:39 PM,,164
Goat Farm,54,-112.063284,40.787677,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,3419
Noggin,65,-112.059,40.81327,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2173
Elephant Island,62,-112.049517,40.852033,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2139
Bird Reclamation,28,-112.050242,40.802139,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2435
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,27,Culex pipiens,07/03/25 2:39 PM,,130
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,102
Harrison,26,-112.031522,40.830952,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,803
Ambassador,27,-112.029156,40.846014,CO2,27,Culex pipiens,07/03/25 2:39 PM,,33
Ambassador,27,-112.029156,40.846014,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2343
Lakefront,57,-112.023355,40.86989,CO2,27,Culex pipiens,07/03/25 2:39 PM,,179
Lakefront,57,-112.023355,40.86989,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,4186
Power Pole Road,23,-112.015109,40.822043,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,642
Blackhawk,24,-112.016928,40.806671,CO2,27,Culex pipiens,07/03/25 2:39 PM,,19
Blackhawk,24,-112.016928,40.806671,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,986
Goggin,25,-112.012101,40.793303,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,108
Rudy,4,-112.003105,40.844458,CO2,27,Culex pipiens,07/03/25 2:39 PM,,21
Rudy,4,-112.003105,40.844458,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,1117
Train Tracks,58,-112.003557,40.754243,CO2,27,Culex pipiens,07/03/25 2:39 PM,,164
Train Tracks,58,-112.003557,40.754243,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,436
Blue Lake,22,-111.986131,40.829946,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,298
Northpoint,56,-111.982075,40.845859,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,1510
New State,63,-111.981345,40.871167,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,1829
Wingpointe,34,-111.97708,40.771529,CO2,27,Culex pipiens,07/03/25 2:39 PM,,617
Wingpointe,34,-111.97708,40.771529,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,664
Drechsel,9,-111.970167,40.841775,CO2,27,Culex pipiens,07/03/25 2:39 PM,,83
Drechsel,9,-111.970167,40.841775,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2018
KETO Pumps,60,-111.967566,40.747503,CO2,27,Culex pipiens,07/03/25 2:39 PM,,234
KETO Pumps,60,-111.967566,40.747503,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,19
SLCMAD Facility,64,-111.955752,40.816544,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,89
Hinckley,3,-111.953357,40.84209,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,1814
ATV,29,-111.944005,40.826462,CO2,27,Culex pipiens,07/03/25 2:39 PM,,28
ATV,29,-111.944005,40.826462,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,315
RAC Soccer,1,-111.942333,40.815674,CO2,27,Culex pipiens,07/03/25 2:39 PM,,258
RAC Soccer,1,-111.942333,40.815674,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,276
Rose Park Golf Course,31,-111.937342,40.80014,CO2,27,Culex pipiens,07/03/25 2:39 PM,,38
Rose Park Golf Course,31,-111.937342,40.80014,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,22
Glendale Golf Course,33,-111.931808,40.727647,CO2,27,Culex pipiens,07/03/25 2:39 PM,,36
Glendale Golf Course,33,-111.931808,40.727647,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,12
Fair Park,32,-111.920029,40.772369,CO2,27,Culex pipiens,07/03/25 2:39 PM,,2
Fair Park,32,-111.920029,40.772369,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,2
Deseret Nursery,37,-112.029477,40.740352,CO2,27,Culex pipiens,07/03/25 2:39 PM,,418
Deseret Nursery,37,-112.029477,40.740352,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,614
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,27,Culex pipiens,07/03/25 2:39 PM,,5
Frontage Corral,49,-112.083321,40.768911,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,297
O'Reillys,59,-112.038803,40.754836,CO2,27,Culex pipiens,07/03/25 2:39 PM,,10
O'Reillys,59,-112.038803,40.754836,CO2,27,Culex tarsalis,07/03/25 2:39 PM,,5
Nibley Golf Course,221,-111.872716,40.710398,GRVD,27,Culex pipiens,07/03/25 2:39 PM,,4
Graystone Church,222,-111.859296,40.710842,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,129
Stratford Ward,223,-111.847231,40.715254,GRVD,27,Culex pipiens,07/03/25 2:39 PM,3,85
Fire Station 3,220,-111.860128,40.722358,GRVD,27,Culex pipiens,07/03/25 2:39 PM,,21
Downington Ave,211,-111.857223,40.730895,GRVD,27,Culex pipiens,07/03/25 2:39 PM,3,21
Downington Ave,211,-111.857223,40.730895,GRVD,27,Culex tarsalis,07/03/25 2:39 PM,,1
Fire Station 5,215,-111.861323,40.750031,GRVD,27,Culex pipiens,07/03/25 2:39 PM,4,2
Tracy Aviary,207,-111.875491,40.742217,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,39
300 E Church,229,-111.883171,40.729612,GRVD,27,Culex pipiens,07/03/25 2:39 PM,,3
Fire Station 8,213,-111.891203,40.740865,GRVD,27,Culex pipiens,07/03/25 2:39 PM,18,53
700 S 200 W,230,-111.898097,40.752834,GRVD,27,Culex pipiens,07/03/25 2:39 PM,19,48
Fire Station 6,231,-111.918378,40.752326,GRVD,27,Culex pipiens,07/03/25 2:39 PM,6,11
1700 E Church,224,-111.841969,40.729523,GRVD,27,Culex pipiens,07/03/25 2:39 PM,,79
Hogle Zoo,209,-111.813278,40.749919,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,1
Fire Station 13,218,-111.822666,40.723648,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,7
Canyon Rim Church,226,-111.806695,40.705864,GRVD,27,Culex pipiens,07/03/25 2:39 PM,,7
Rose Park Church,227,-111.9258517,40.7930466,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,17
Fire Station 2,214,-111.89899,40.776333,GRVD,27,Culex pipiens,07/03/25 2:39 PM,5,43
Fire Station 2,214,-111.89899,40.776333,GRVD,27,Culex tarsalis,07/03/25 2:39 PM,1,
Fire Station 4,219,-111.864795,40.781594,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,12
Fire Station 1,212,-111.876123,40.764295,GRVD,27,Culex pipiens,07/03/25 2:39 PM,2,67
Fire Station 1,212,-111.876123,40.764295,GRVD,27,Culex tarsalis,07/03/25 2:39 PM,4,2
Senior Center,228,-111.861971,40.764297,GRVD,27,Culex pipiens,07/03/25 2:39 PM,1,57
