name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,32,Culex pipiens,08/07/25 2:32 PM,,153
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,383
Harrison,26,-112.031522,40.830952,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,3051
Ambassador,27,-112.029156,40.846014,CO2,32,Culex pipiens,08/07/25 2:32 PM,,45
Ambassador,27,-112.029156,40.846014,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,1721
Lakefront,57,-112.023355,40.86989,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,328
Power Pole Road,23,-112.015109,40.822043,CO2,32,Culex pipiens,08/07/25 2:32 PM,,85
Power Pole Road,23,-112.015109,40.822043,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,704
Blackhawk,24,-112.016928,40.806671,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,1209
Goggin,25,-112.012101,40.793303,CO2,32,Culex pipiens,08/07/25 2:32 PM,,156
Goggin,25,-112.012101,40.793303,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,2517
Rudy,4,-112.003105,40.844458,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,1796
Train Tracks,58,-112.003557,40.754243,CO2,32,Culex pipiens,08/07/25 2:32 PM,,617
Train Tracks,58,-112.003557,40.754243,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,168
Blue Lake,22,-111.986131,40.829946,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,509
Northpoint,56,-111.982075,40.845859,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,499
New State,63,-111.981345,40.871167,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,2026
Wingpointe,34,-111.97708,40.771529,CO2,32,Culex pipiens,08/07/25 2:32 PM,,138
Wingpointe,34,-111.97708,40.771529,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,4
Drechsel,9,-111.970167,40.841775,CO2,32,Culex pipiens,08/07/25 2:32 PM,,465
Drechsel,9,-111.970167,40.841775,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,2422
KETO Pumps,60,-111.967566,40.747503,CO2,32,Culex pipiens,08/07/25 2:32 PM,,163
KETO Pumps,60,-111.967566,40.747503,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,56
SLCMAD Facility,64,-111.955752,40.816544,CO2,32,Culex pipiens,08/07/25 2:32 PM,,11
SLCMAD Facility,64,-111.955752,40.816544,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,223
Hinckley,3,-111.953357,40.84209,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,1977
ATV,29,-111.944005,40.826462,CO2,32,Culex pipiens,08/07/25 2:32 PM,,145
ATV,29,-111.944005,40.826462,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,287
RAC Soccer,1,-111.942333,40.815674,CO2,32,Culex pipiens,08/07/25 2:32 PM,,93
RAC Soccer,1,-111.942333,40.815674,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,519
Rose Park Golf Course,31,-111.937342,40.80014,CO2,32,Culex pipiens,08/07/25 2:32 PM,,8
Rose Park Golf Course,31,-111.937342,40.80014,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,70
Glendale Golf Course,33,-111.931808,40.727647,CO2,32,Culex pipiens,08/07/25 2:32 PM,,190
Glendale Golf Course,33,-111.931808,40.727647,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,61
Fair Park,32,-111.920029,40.772369,CO2,32,Culex pipiens,08/07/25 2:32 PM,,8
Fair Park,32,-111.920029,40.772369,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,13
Deseret Nursery,37,-112.029477,40.740352,CO2,32,Culex pipiens,08/07/25 2:32 PM,,1384
Deseret Nursery,37,-112.029477,40.740352,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,186
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,32,Culex pipiens,08/07/25 2:32 PM,,37
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,258
Frontage Corral,49,-112.083321,40.768911,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,156
O'Reillys,59,-112.038803,40.754836,CO2,32,Culex pipiens,08/07/25 2:32 PM,,206
O'Reillys,59,-112.038803,40.754836,CO2,32,Culex tarsalis,08/07/25 2:32 PM,,290
Nibley Golf Course,221,-111.872716,40.710398,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,15
Graystone Church,222,-111.859296,40.710842,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,3
Stratford Ward,223,-111.847231,40.715254,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,12
Downington Ave,211,-111.857223,40.730895,GRVD,32,Culex pipiens,08/07/25 2:33 PM,5,2
Fire Station 5,215,-111.861323,40.750031,GRVD,32,Culex pipiens,08/07/25 2:33 PM,1,3
Fire Station 5,215,-111.861323,40.750031,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,,1
Tracy Aviary,207,-111.875491,40.742217,GRVD,32,Culex pipiens,08/07/25 2:33 PM,5,28
Fire Station 8,213,-111.891203,40.740865,GRVD,32,Culex pipiens,08/07/25 2:33 PM,2,28
700 S 200 W,230,-111.898097,40.752834,GRVD,32,Culex pipiens,08/07/25 2:33 PM,3,12
1700 E Church,224,-111.841969,40.729523,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,19
White Church,225,-111.837254,40.738721,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,17
Hogle Zoo,209,-111.813278,40.749919,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,9
Hogle Zoo,209,-111.813278,40.749919,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,2,1
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,14
Fire Station 13,218,-111.822666,40.723648,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,20
Canyon Rim Church,226,-111.806695,40.705864,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,8
Rose Park Church,227,-111.9258517,40.7930466,GRVD,32,Culex pipiens,08/07/25 2:33 PM,1,7
Rose Park Church,227,-111.9258517,40.7930466,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,,1
Fire Station 2,214,-111.89899,40.776333,GRVD,32,Culex pipiens,08/07/25 2:33 PM,3,12
Fire Station 4,219,-111.864795,40.781594,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,4
Fire Station 4,219,-111.864795,40.781594,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,,1
Fire Station 1,212,-111.876123,40.764295,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,4
Fire Station 1,212,-111.876123,40.764295,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,7,1
Senior Center,228,-111.861971,40.764297,GRVD,32,Culex pipiens,08/07/25 2:33 PM,,40
Senior Center,228,-111.861971,40.764297,GRVD,32,Culex tarsalis,08/07/25 2:33 PM,7,
