name,site_code,longitude,latitude,trap_type,disease_week,species,date,males,females
Hogle Zoo,209,-111.813278,40.749919,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,11
Fire Station 13,218,-111.822666,40.723648,CO2,26,Culex pipiens,07/11/25 8:17 AM,,12
Fire Station 13,218,-111.822666,40.723648,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,13
Fire Station 4,219,-111.864795,40.781594,CO2,26,Culex pipiens,07/11/25 8:17 AM,,7
Fire Station 4,219,-111.864795,40.781594,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,127
Audubon,52,-112.114005,40.826291,CO2,26,Culex pipiens,07/11/25 8:17 AM,,1
Audubon,52,-112.114005,40.826291,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,78
Avocet,51,-112.122441,40.794842,CO2,26,Culex pipiens,07/11/25 8:17 AM,,6
Avocet,51,-112.122441,40.794842,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,243
South Saratoga,50,-112.109041,40.784374,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,167
Inland Sea,35,-112.101481,40.816002,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,411
Jade,53,-112.069104,40.824112,CO2,26,Culex pipiens,07/11/25 8:17 AM,,3
Jade,53,-112.069104,40.824112,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,27
Prison,61,-112.084522,40.800948,CO2,26,Culex pipiens,07/11/25 8:17 AM,,4
Prison,61,-112.084522,40.800948,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,201
Goat Farm,54,-112.063284,40.787677,CO2,26,Culex pipiens,07/11/25 8:17 AM,,20
Goat Farm,54,-112.063284,40.787677,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,519
Runway,66,-112.074051,40.841498,CO2,26,Culex pipiens,07/11/25 8:17 AM,,5
Runway,66,-112.074051,40.841498,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,89
Elephant Island,62,-112.049517,40.852033,CO2,26,Culex pipiens,07/11/25 8:17 AM,,9
Elephant Island,62,-112.049517,40.852033,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,676
Bird Reclamation,28,-112.050242,40.802139,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,29
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,26,Culex pipiens,07/11/25 8:17 AM,,4
Amelia Earhart (F.S. #9),5,-112.02854,40.778689,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,371
Harrison,26,-112.031522,40.830952,CO2,26,Culex pipiens,07/11/25 8:17 AM,,1
Harrison,26,-112.031522,40.830952,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,28
Ambassador,27,-112.029156,40.846014,CO2,26,Culex pipiens,07/11/25 8:17 AM,,7
Ambassador,27,-112.029156,40.846014,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,208
Lakefront,57,-112.023355,40.86989,CO2,26,Culex pipiens,07/11/25 8:17 AM,,67
Lakefront,57,-112.023355,40.86989,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,823
Power Pole Road,23,-112.015109,40.822043,CO2,26,Culex pipiens,07/11/25 8:17 AM,,22
Power Pole Road,23,-112.015109,40.822043,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,242
Blackhawk,24,-112.016928,40.806671,CO2,26,Culex pipiens,07/11/25 8:17 AM,,9
Blackhawk,24,-112.016928,40.806671,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,452
Goggin,25,-112.012101,40.793303,CO2,26,Culex pipiens,07/11/25 8:17 AM,,81
Goggin,25,-112.012101,40.793303,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,1308
Rudy,4,-112.003105,40.844458,CO2,26,Culex pipiens,07/11/25 8:17 AM,,23
Rudy,4,-112.003105,40.844458,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,223
Train Tracks,58,-112.003557,40.754243,CO2,26,Culex pipiens,07/11/25 8:17 AM,,279
Train Tracks,58,-112.003557,40.754243,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,792
Blue Lake,22,-111.986131,40.829946,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,505
Northpoint,56,-111.982075,40.845859,CO2,26,Culex pipiens,07/11/25 8:17 AM,,8
Northpoint,56,-111.982075,40.845859,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,338
New State,63,-111.981345,40.871167,CO2,26,Culex pipiens,07/11/25 8:17 AM,,28
New State,63,-111.981345,40.871167,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,937
Wingpointe,34,-111.97708,40.771529,CO2,26,Culex pipiens,07/11/25 8:17 AM,,56
Wingpointe,34,-111.97708,40.771529,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,648
Drechsel,9,-111.970167,40.841775,CO2,26,Culex pipiens,07/11/25 8:17 AM,,102
Drechsel,9,-111.970167,40.841775,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,1077
KETO Pumps,60,-111.967566,40.747503,CO2,26,Culex pipiens,07/11/25 8:17 AM,,19
KETO Pumps,60,-111.967566,40.747503,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,245
SLCMAD Facility,64,-111.955752,40.816544,CO2,26,Culex pipiens,07/11/25 8:17 AM,,7
SLCMAD Facility,64,-111.955752,40.816544,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,158
Hinckley,3,-111.953357,40.84209,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,927
ATV,29,-111.944005,40.826462,CO2,26,Culex pipiens,07/11/25 8:17 AM,,11
ATV,29,-111.944005,40.826462,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,291
RAC Soccer,1,-111.942333,40.815674,CO2,26,Culex pipiens,07/11/25 8:17 AM,,44
RAC Soccer,1,-111.942333,40.815674,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,1293
Rose Park Golf Course,31,-111.937342,40.80014,CO2,26,Culex pipiens,07/11/25 8:17 AM,,28
Rose Park Golf Course,31,-111.937342,40.80014,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,399
Glendale Golf Course,33,-111.931808,40.727647,CO2,26,Culex pipiens,07/11/25 8:17 AM,,7
Glendale Golf Course,33,-111.931808,40.727647,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,62
Fair Park,32,-111.920029,40.772369,CO2,26,Culex pipiens,07/11/25 8:17 AM,,2
Fair Park,32,-111.920029,40.772369,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,15
Deseret Nursery,37,-112.029477,40.740352,CO2,26,Culex pipiens,07/11/25 8:17 AM,,117
Deseret Nursery,37,-112.029477,40.740352,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,1489
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,26,Culex pipiens,07/11/25 8:17 AM,,1
Lee Kay Dog Training Grounds,30,-112.045785,40.727823,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,14
Frontage Corral,49,-112.083321,40.768911,CO2,26,Culex pipiens,07/11/25 8:17 AM,,16
Frontage Corral,49,-112.083321,40.768911,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,208
O'Reillys,59,-112.038803,40.754836,CO2,26,Culex pipiens,07/11/25 8:17 AM,,1
O'Reillys,59,-112.038803,40.754836,CO2,26,Culex tarsalis,07/11/25 8:17 AM,,2
1700 E Church,224,-111.841969,40.729523,GRVD,26,Culex pipiens,07/11/25 8:18 AM,1,30
White Church,225,-111.837254,40.738721,GRVD,26,Culex pipiens,07/11/25 8:18 AM,,6
Indian Hills Elementary School,208,-111.816866,40.74037,GRVD,26,Culex pipiens,07/11/25 8:18 AM,,11
Fire Station 13,218,-111.822666,40.723648,GRVD,26,Culex pipiens,07/11/25 8:18 AM,,10
Rose Park Church,227,-111.9258517,40.7930466,GRVD,26,Culex pipiens,07/11/25 8:18 AM,2,6
Rose Park Church,227,-111.9258517,40.7930466,GRVD,26,Culex tarsalis,07/11/25 8:18 AM,,2
Fire Station 2,214,-111.89899,40.776333,GRVD,26,Culex pipiens,07/11/25 8:18 AM,10,12
Fire Station 2,214,-111.89899,40.776333,GRVD,26,Culex tarsalis,07/11/25 8:18 AM,3,5
Fire Station 4,219,-111.864795,40.781594,GRVD,26,Culex pipiens,07/11/25 8:18 AM,,2
Fire Station 1,212,-111.876123,40.764295,GRVD,26,Culex pipiens,07/11/25 8:18 AM,1,15
Fire Station 1,212,-111.876123,40.764295,GRVD,26,Culex tarsalis,07/11/25 8:18 AM,,2
Senior Center,228,-111.861971,40.764297,GRVD,26,Culex pipiens,07/11/25 8:18 AM,1,32
